,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,Address,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID
6930,5481,REVOKED,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,IDUBAMO R SPIFF,1040 W. HOLLYWOOD AVE.,CHICAGO,IL,60660.0,DIS-AFFILIATED,Owner Manager,5481Taxi
6932,6079,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SHOWCASE SPORTS MANAGEMENT CORP.,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,6079Taxi
6933,5983,VIOLATION,TOYOTA,RAV4,2016.0,WHITE,Hybrid,N,FAITH EXPRESS INC,4542 N. BROADWAY,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner-Operator,5983Taxi
6935,4515,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,BURNT ORANGE TAXI INC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4515Taxi
6936,4184,SURRENDER,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,KHAN CAB CO,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4184Taxi
6937,2356,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SHEZAN INC,6304 N. CLARK ST.,CHICAGO,IL,60660.0,Flash Cab Co,Owner Manager,2356Taxi
6939,6648,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,R & J CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6648Taxi
6940,1554,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,AYELE & SEBLE INC,6325 N. CICERO AVE.,CHICAGO,IL,60646.0,Sun Taxi Association Inc,Owner-Operator,1554Taxi
6945,6197,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,THANKSGIVING TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6197Taxi
6954,6781,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,WINNERS CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,EXPIRED AFFILIATION,Owner Manager,6781Taxi
6955,4899,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,ABBAS 5 INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4899Taxi
6958,1124,ACTIVE,TOYOTA,PRIUS,2017.0,YELLOW,Hybrid,N,ADEOTI INC,637 E. WOODLAND PARK AVE.,CHICAGO,IL,60616.0,Yellow Cab Association,Owner-Operator,1124Taxi
6961,1882,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,EC CHICAGO TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1882Taxi
6963,6882,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MOMO LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6882Taxi
6966,5919,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,KOWSAR TAXI CORP,6550 N. CLARK ST.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,5919Taxi
6967,1973,ACTIVE,TOYOTA,CAMRY,2020.0,WHITE,Hybrid,N,SHOTOR CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,1973Taxi
6972,6575,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,BEEP BEEP CAB CO,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6575Taxi
6974,3599,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,POPO INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,3599Taxi
6976,3481,ACTIVE,TOYOTA,PRIUS,2018.0,SILVER,Hybrid,N,IFISONAAN CORP,920 W. LAKESIDE PL.,CHICAGO,IL,60640.0,Independent1,Owner-Operator,3481Taxi
6978,578,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 44 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",578Taxi
6980,2977,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,RAM'S CAB COMPANY,8312 S. MAY ST.,CHICAGO,IL,60620.0,EXPIRED AFFILIATION,Owner Manager,2977Taxi
6982,3153,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,DON CAB COMPANY,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,3153Taxi
6986,471,SURRENDER,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,MUSA CAB LLC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,471Taxi
6990,2186,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,VEE-DOR CAB CO.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2186Taxi
6992,4210,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,AVATAR TAXI CORP,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",4210Taxi
6993,2860,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,A & Z CAB INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,2860Taxi
6994,356,ACTIVE,TOYOTA,PRIUS,2015.0,GREEN,Hybrid,N,TAURUS CAB INC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",356Taxi
6995,3710,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ZIVONE TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3710Taxi
6998,5821,ACTIVE,TOYOTA,SIENNA,2024.0,WHITE,Hybrid,Y,A AND J ALLIANCE INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5821Taxi
7001,2896,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SRHH INC,5765 N. LINCOLN AVE.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,2896Taxi
7002,650,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP I,2945 W. PETERSON AVE.,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,650Taxi
7003,3483,SURRENDER,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,AYACH INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,3483Taxi
7005,316,VIOLATION,TOYOTA,CAMRY,2015.0,YELLOW,Hybrid,N,MR TAXI 1 INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,316Taxi
7007,2593,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,A & Z CAB CO II,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2593Taxi
7008,3744,ACTIVE,TOYOTA,CAMRY,2015.0,YELLOW,Hybrid,N,AL-MEDINA CHICAGO INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,3744Taxi
7011,4127,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,EEL TAXI CORP.,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4127Taxi
7013,5339,ACTIVE,TOYOTA,CAMRY,2017.0,GRAY,Hybrid,N,CAB OF CHICAGO LLC,6107 N. SEELEY AVE.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,5339Taxi
7017,3566,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,STAR CAB CO.,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,3566Taxi
7018,1706,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BUDDHA BUD INC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,1706Taxi
7023,2363,ACTIVE,TOYOTA,CAMRY,2015.0,YELLOW,Hybrid,N,SHANTI CORPORATION,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,2363Taxi
7026,453,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,FUCHSIA TAXI INC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,453Taxi
7031,4186,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,CHICAGO MEDALLION TWO LLC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4186Taxi
7034,6101,VIOLATION,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,REX 10 INC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6101Taxi
7035,4172,ACTIVE,TOYOTA,RAV4,2023.0,BLUE/WHITE,Hybrid,N,SMILE TAXI CORP,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,4172Taxi
7036,2199,ACTIVE,TOYOTA,CAMRY,2015.0,YELLOW,Hybrid,N,AEE'S CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,2199Taxi
7040,5371,ACTIVE,TOYOTA,PRIUS,2012.0,GREEN,Hybrid,N,GEMINI CAB INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5371Taxi
7041,1799,ACTIVE,TOYOTA,CAMRY,2017.0,BLUE/WHITE,Hybrid,N,ZAYDOMAR TRANSIT INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,1799Taxi
7042,5119,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,MOHAMMAD A. AHMED,4111 N. RIDGEWAY AVE.,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,5119Taxi
7044,1868,ACTIVE,TOYOTA,RAV4,2020.0,GRAY,Hybrid,N,EREKE & SON TRANSPORTATION LLC,8246 S. BURLEY AVE.,CHICAGO,IL,60617.0,INDEPENDENT4,Owner Manager,1868Taxi
7045,2762,ACTIVE,TOYOTA,PRIUS V,2016.0,WHITE/BLUE/STRIPES,Hybrid,N,RAV TAXI INC,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2762Taxi
7046,2970,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,GREY GOOSE CAB CO.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2970Taxi
7047,4327,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,MONZA TAXI LLC,724 W. WASHINGTON BLVD.,CHICAGO,IL,60661.0,NORTHSTAR AFFILIATION,Star North Management LLC,4327Taxi
7049,1021,ACTIVE,TOYOTA,SIENNA,2024.0,BLUE/WHITE,Hybrid,Y,O & F TAXI SERVICE LLC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,1021Taxi
7051,1772,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,COHEN CAB CORP.,5416 N. BROADWAY ST.,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,1772Taxi
7056,3789,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,CHICAGO MEDALLION ONE LLC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3789Taxi
7057,3675,SURRENDER,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,M. Y. TRANS INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3675Taxi
7058,6775,REVOKED,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,RULE CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,EXPIRED AFFILIATION,Owner Manager,6775Taxi
7064,6354,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,PAK-AMERICAN TAXICAB INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6354Taxi
7068,1912,SURRENDER,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,RAMHARO INC.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1912Taxi
7069,4133,SURRENDER,FORD,C-MAX,2014.0,BLUE,Hybrid,N,SANTORINI CAB CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,4133Taxi
7073,4036,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,PADO CAB INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4036Taxi
7078,4497,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,AKKO CORP.,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,4497Taxi
7079,519,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,519Taxi
7091,3469,ACTIVE,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,YAQEEN CAB CO,2202 N. ROCKWELL ST.,CHICAGO,IL,60647.0,Flash Cab Co,Chicago Taxicab Management Inc.,3469Taxi
7092,278,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE/BLACK/STRIPES,Hybrid,N,GEORGE D. PANAGOULIAS,1120 W. OAKDALE AVE.,CHICAGO,IL,60657.0,Independent1,Owner-Operator,278Taxi
7093,2719,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,"HIYAB & MIKE, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2719Taxi
7095,6928,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,TRUMP TAXI CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6928Taxi
7099,6349,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,OSI-ANET CAB INC.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,6349Taxi
7101,2504,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,AUSTIN FAMILY TAXI CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2504Taxi
7105,2631,ACTIVE,TOYOTA,CAMRY,2012.0,CREAM/GREEN,Hybrid,N,RAMIZ INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner Manager,2631Taxi
7107,756,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,CHICAGO SEVEN INC,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,756Taxi
7108,3314,ACTIVE,TOYOTA,PRIUS,2014.0,GRAY/WHITE,Hybrid,N,PEACE INC.,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,3314Taxi
7110,2862,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,PIREAS TAXI CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2862Taxi
7111,3639,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION TEN LLC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,3639Taxi
7112,5054,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,YESHEMEBET CORP.,5416 N. BROADWAY ST.,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,5054Taxi
7115,3851,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,SANG IN,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3851Taxi
7123,5330,VIOLATION,TOYOTA,RAV4,2021.0,ORANGE,Hybrid,N,W TAXI INC.,4301 W. MONTROSE AVE.,CHICAGO,IL,60641.0,WOLLEY TAXI,Owner Manager,5330Taxi
7124,6293,VIOLATION,TOYOTA,SCION,2011.0,WHITE,Hybrid,N,NAT MIKE CABS TWO INC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6293Taxi
7127,2854,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"CHICAGO POLO XIV, INC.",2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,2854Taxi
7128,2322,SURRENDER,HONDA,ACCORD,2017.0,WHITE/BLACK/STRIPES,Hybrid,Y,MNSRRA CAB INC,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,2322Taxi
7129,5699,REVOKED,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"LINCOLNSHIRE SERVICE II, CORP.",3801 N. ELSTON AVE.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,5699Taxi
7131,6456,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ZW CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6456Taxi
7133,5698,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MUNDANA RIDE INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5698Taxi
7134,6310,ACTIVE,TOYOTA,PRIUS,2017.0,WHITE/BLUE/RED,Hybrid,N,NOEL EXPRESS INC.,3659 N. NEW ENGLAND AVE.,CHICAGO,IL,60634.0,Independent2,Owner-Operator,6310Taxi
7137,5634,ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP, LLC SERIES 31",4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5634Taxi
7139,5516,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,CHITOWN CAB INC #1,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",5516Taxi
7142,1490,SURRENDER,TOYOTA,CAMRY,2018.0,YELLOW,Hybrid,N,SHAHZAIB & ALI INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1490Taxi
7144,644,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION SEVEN LLC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,644Taxi
7148,4282,ACTIVE,TOYOTA,PRIUS,2015.0,BLUE/WHITE,Hybrid,N,KHANGURA CAB CORP,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,4282Taxi
7150,6511,VIOLATION,TOYOTA,RAV4,2017.0,WHITE,Hybrid,N,KEY PROJECT INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6511Taxi
7155,4182,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,TRUE TECH INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4182Taxi
7159,5066,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,JOTI CAB COMPANY,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,5066Taxi
7163,4350,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,DEVINDER S. RANGI INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4350Taxi
7165,298,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CARILLON TRANSIT LLC,2738 W. FULTON ST.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,298Taxi
7166,6240,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"CHICAGO POLO XVII, INC",2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6240Taxi
7170,2840,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,CHICAGO SKYLINE CAB CO.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2840Taxi
7174,16,SURRENDER,TOYOTA,CAMRY,2017.0,ORANGE,Hybrid,N,ROADWAY CAB CO,4301 W. MONTROSE AVE.,CHICAGO,IL,60641.0,WOLLEY TAXI,Owner Manager,16Taxi
7175,2712,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MERCHANT INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,2712Taxi
7179,6568,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,J J B B INC,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",6568Taxi
7183,1518,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,NJ CAB CO,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1518Taxi
7184,3116,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,DELL CAB COMPANY,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,3116Taxi
7186,2319,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,KNOWZ CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,2319Taxi
7187,5638,ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP, LLC SERIES 32",4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5638Taxi
7192,4078,VIOLATION,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,NECT 21 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4078Taxi
7193,1153,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ROYA CAB CO,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,1153Taxi
7194,3414,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ASAL TRANSPORT LLC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,3414Taxi
7200,1878,FORECLOSURE,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,EMMY INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1878Taxi
7203,4866,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MARBELLA TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4866Taxi
7204,2293,ACTIVE,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,"U-KEY, INC.",9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2293Taxi
7205,1763,ACTIVE,TOYOTA,RAV4,2018.0,BLACK,Hybrid,N,DIRECT TAXI INC,920 W. LAKESIDE PL.,CHICAGO,IL,60640.0,Independent1,Owner-Operator,1763Taxi
7207,5169,REVOKED,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,SFT CAB CORP,2738 W. FULTON ST.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,5169Taxi
7210,3831,ACTIVE,TOYOTA,RAV4,2024.0,GREEN,Hybrid,N,GEMINI CAB INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3831Taxi
7211,1138,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE/BLACK,Hybrid,Y,"SUALA TAXI, INC",8601 S. MARQUETTE AVE.,CHICAGO,IL,60617.0,Independent1,Owner-Operator,1138Taxi
7212,1370,ACTIVE,TOYOTA,PRIUS,2015.0,CREAM/GREEN,Hybrid,N,KARAM CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner Manager,1370Taxi
7218,3049,ACTIVE,MITSUBISHI,MIRAGE G4 ES,2021.0,WHITE/STARS/STRIPES,Hybrid,N,DAWS TAXICAB INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,American-United Cab Assn,Owner-Operator,3049Taxi
7219,1247,SURRENDER,TOYOTA,PRIUS,2013.0,BLUE/WHITE,Hybrid,N,MAKENA INC,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,Sun Taxi Association Inc,Owner Manager,1247Taxi
7220,4222,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,4258 TAXI CORP.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4222Taxi
7221,5741,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,DARAKSHAN INC.,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,5741Taxi
7225,1711,VIOLATION,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,NECT 22 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1711Taxi
